respondent_id,country,trust_people,trust_fairness,trust_helpfulness,political_interest,political_self_efficacy,trust_parliament,trust_legal,trust_police,trust_politicians,trust_parties,trust_eu_parliament,trust_un,voted_last_election,contacted_politician,volunteered,left_right,life_satisfaction,satisfaction_economy,satisfaction_government,satisfaction_democracy,satisfaction_education,satisfaction_health_sys,reduce_inequality,gay_rights,immigration_same_ethnicity,immigration_diff_ethnicity,immigration_poor_countries,happiness,social_meeting_freq,close_confidants,social_activity,crime_victim,feel_safe_dark,self_rated_health,health_hampered,religious_belonging,born_in_country,felt_depressed,felt_everything_effort,sleep_restless,was_happy,felt_lonely,enjoyed_life,felt_sad,could_not_get_going,risk_taking,leadership_preference,competitiveness,gender,age,urbanization,education_level,employment_relation,occupation_code,income_decile,intagea,intgndr,intlnga,trust_institutions
53933.0,AT,0.7,0.6,0.6,3,2,0.3,0.8,0.9,0.3,0.2,0.5,0.6,1,2,2,0.5,0.7,0.6,0.5,0.8,0.8,0.8,0.25,0.25,0.6666666666666666,0.3333333333333333,0.0,0.8,0.5,0.3333333333333333,3,2,0.6666666666666666,3,2,1,1,1,1,1,2,1,2,1,1,0.5,0.6666666666666666,0.6666666666666666,1,51.0,3,3.0,1,7231.0,6.0,63.0,2,GER,0.6666666666666666
53938.0,AT,0.3,0.5,,2,1,0.2,0.5,0.8,0.2,0.2,0.0,0.0,1,2,2,0.6,0.5,0.1,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.8333333333333334,0.3333333333333333,2,2,1.0,3,2,2,1,2,2,2,1,2,1,2,2,0.3333333333333333,0.5,0.5,1,43.0,1,3.0,1,8332.0,3.0,59.0,1,GER,0.5
53948.0,AT,0.7,0.5,0.5,3,2,0.1,0.2,0.4,0.1,0.1,0.1,0.1,1,1,2,0.5,0.9,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9,0.3333333333333333,0.16666666666666666,3,2,0.0,3,3,1,1,2,2,3,4,2,3,2,1,0.0,0.0,1.0,2,58.0,4,2.0,1,9112.0,,65.0,1,GER,0.23333333333333336
53957.0,AT,0.8,0.7,0.7,3,2,0.5,0.7,0.8,0.3,0.2,0.4,0.5,1,2,2,0.5,0.8,0.6,0.4,0.8,0.8,0.8,0.25,0.25,0.6666666666666666,0.3333333333333333,0.0,0.8,0.5,0.5,3,2,0.3333333333333333,2,3,1,1,1,1,1,2,1,2,1,1,0.16666666666666666,0.5,0.6666666666666666,2,41.0,4,3.0,1,5142.0,8.0,63.0,2,GER,0.6666666666666666
53971.0,AT,0.8,0.7,0.8,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,2,0.5,0.8,0.8,0.7,0.8,0.9,0.9,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,0.6666666666666666,0.3333333333333333,3,2,1.0,3,3,1,1,1,1,1,4,1,4,1,1,0.0,0.3333333333333333,0.8333333333333334,2,80.0,3,2.0,1,9333.0,2.0,43.0,1,GER,1.0
53989.0,AT,0.3,0.6,0.3,2,4,0.8,0.8,0.9,0.9,0.8,0.9,0.5,1,1,2,0.5,0.8,0.7,0.9,0.9,0.8,0.9,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.3333333333333333,3,2,0.6666666666666666,1,3,1,1,1,2,2,3,1,3,1,1,0.5,0.6666666666666666,0.5,1,47.0,4,3.0,2,6130.0,,63.0,1,GER,0.8333333333333334
54005.0,AT,0.1,0.1,0.1,3,2,0.1,0.1,0.1,0.0,0.0,0.0,0.2,1,2,2,0.8,0.9,0.1,0.0,0.2,0.1,0.3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,0.8333333333333334,0.3333333333333333,4,2,0.6666666666666666,1,3,2,1,1,2,1,4,1,3,1,1,0.16666666666666666,0.5,0.8333333333333334,2,52.0,1,3.0,1,5223.0,8.0,57.0,2,GER,0.10000000000000002
54007.0,AT,0.6,0.6,0.6,3,2,0.5,0.8,0.8,0.4,0.4,0.5,0.5,1,2,2,0.5,0.8,0.4,0.3,0.4,0.5,0.7,0.0,0.0,0.3333333333333333,0.0,0.0,0.8,0.6666666666666666,0.16666666666666666,2,2,1.0,2,3,1,1,1,2,1,2,1,2,1,2,0.16666666666666666,0.5,0.5,1,73.0,3,3.0,1,3123.0,,60.0,2,GER,0.7000000000000001
54024.0,AT,0.9,0.8,0.9,3,2,1.0,1.0,1.0,0.8,0.8,0.9,0.8,1,2,2,0.7,0.9,0.7,0.7,0.8,0.7,0.8,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.9,0.8333333333333334,0.3333333333333333,3,2,1.0,1,3,1,1,1,1,1,4,1,4,1,1,0.6666666666666666,0.5,1.0,1,53.0,4,5.0,1,5132.0,4.0,53.0,1,GER,1.0
54027.0,AT,0.8,0.8,0.8,2,3,0.7,0.9,1.0,0.7,0.7,0.7,0.9,1,2,2,0.5,0.9,0.6,0.4,0.5,0.8,0.7,0.25,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9,0.5,0.3333333333333333,3,2,0.6666666666666666,2,3,1,1,1,1,2,3,1,3,1,1,0.16666666666666666,0.6666666666666666,0.8333333333333334,2,61.0,4,3.0,1,5249.0,,42.0,2,GER,0.8666666666666667
54030.0,AT,1.0,1.0,1.0,3,3,0.6,0.9,0.9,0.3,0.4,0.5,0.5,3,2,2,0.4,1.0,1.0,0.8,0.8,1.0,1.0,0.25,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0,1,2,1.0,1,3,2,2,1,1,1,4,1,4,1,1,1.0,0.8333333333333334,1.0,1,33.0,4,3.0,1,4419.0,10.0,42.0,2,GER,0.7999999999999999
54035.0,AT,0.9,0.4,0.8,2,3,1.0,1.0,1.0,1.0,0.8,0.9,0.8,1,2,2,0.6,1.0,0.8,0.9,0.8,0.9,0.8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8,0.6666666666666666,0.3333333333333333,3,2,1.0,1,3,1,1,1,1,1,3,2,3,1,1,0.0,0.5,0.6666666666666666,2,44.0,4,3.0,1,5141.0,8.0,53.0,1,GER,1.0
54054.0,AT,0.7,0.8,0.8,2,3,,0.9,0.9,0.5,0.4,,,1,2,2,0.2,0.7,0.6,0.4,0.7,0.9,0.9,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.5,4,2,1.0,1,3,2,1,1,1,1,3,1,3,1,1,0.0,0.6666666666666666,0.8333333333333334,2,64.0,3,3.0,1,2262.0,,39.0,2,GER,0.9
54060.0,AT,0.7,0.5,0.4,4,1,0.6,0.4,0.3,0.0,0.3,0.5,0.5,1,2,2,0.6,1.0,0.4,0.1,0.1,0.8,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333,4,2,1.0,3,3,2,1,1,1,1,4,1,4,1,1,0.8333333333333334,1.0,1.0,2,56.0,1,3.0,1,3342.0,4.0,40.0,2,GER,0.43333333333333335
54081.0,AT,0.8,0.6,0.9,4,3,0.6,0.7,0.7,0.6,0.5,0.7,0.7,3,2,2,0.5,0.9,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,3,2,1.0,2,3,1,2,1,1,1,3,1,3,1,1,0.3333333333333333,0.6666666666666666,0.8333333333333334,1,32.0,2,3.0,1,7123.0,7.0,,1,GER,0.6666666666666666
54136.0,AT,0.7,0.6,0.8,4,2,0.9,1.0,1.0,0.7,0.9,0.9,0.9,1,2,2,0.5,0.8,0.7,0.4,0.6,0.7,0.7,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.8,0.6666666666666666,0.5,3,2,0.6666666666666666,2,3,1,1,1,1,1,3,1,4,1,1,0.3333333333333333,0.5,0.8333333333333334,2,54.0,3,3.0,1,4120.0,,54.0,2,GER,0.9666666666666667
54159.0,AT,0.5,0.4,0.3,4,1,0.3,0.4,0.4,0.1,0.1,0.1,0.2,2,2,2,0.5,0.5,0.3,0.3,0.4,0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,1,2,0.3333333333333333,2,3,2,1,2,3,2,2,2,3,2,2,0.0,0.0,0.5,2,52.0,3,3.0,1,5131.0,,63.0,1,GER,0.3666666666666667
54171.0,AT,0.9,0.7,0.6,2,3,0.7,0.8,0.7,0.4,0.4,0.6,0.8,1,2,1,0.2,0.9,0.6,0.4,0.5,0.5,0.6,0.25,0.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.3333333333333333,2,2,1.0,1,3,2,1,1,2,2,3,2,4,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,35.0,1,7.0,1,2211.0,9.0,48.0,2,GER,0.7333333333333334
54172.0,AT,0.8,0.8,0.9,2,3,0.5,0.7,0.8,0.3,0.1,0.5,0.6,1,2,2,0.5,0.8,0.7,0.6,0.9,0.9,0.9,0.25,0.25,0.6666666666666666,0.3333333333333333,0.0,0.7,0.6666666666666666,0.3333333333333333,3,2,0.6666666666666666,3,2,1,1,1,2,1,2,1,3,1,1,0.3333333333333333,0.5,0.6666666666666666,1,69.0,3,3.0,1,9329.0,5.0,76.0,2,GER,0.6666666666666666
54175.0,AT,0.3,0.8,0.8,3,3,0.5,0.4,0.3,0.7,1.0,0.2,0.5,2,2,1,0.3,0.5,0.0,0.2,0.5,0.2,0.9,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,0.16666666666666666,3,2,0.6666666666666666,2,3,2,1,1,1,2,4,1,4,1,1,0.3333333333333333,0.8333333333333334,0.8333333333333334,2,34.0,8,3.0,8,,3.0,71.0,1,GER,0.39999999999999997
54185.0,AT,1.0,1.0,1.0,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,2,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.5,0.0,2,2,1.0,1,3,1,2,1,1,1,3,1,3,1,1,0.6666666666666666,0.5,0.8333333333333334,1,48.0,2,3.0,1,8332.0,7.0,,1,GER,1.0
54206.0,AT,0.5,0.5,0.5,4,1,0.2,0.5,0.5,0.2,0.2,0.1,0.1,2,2,2,,0.7,0.2,0.1,0.2,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.8333333333333334,0.3333333333333333,3,2,1.0,1,3,2,1,1,1,1,3,1,3,1,1,0.3333333333333333,0.5,1.3333333333333333,2,26.0,1,5.0,1,3511.0,,46.0,1,GER,0.39999999999999997
54236.0,AT,0.4,0.4,0.7,4,1,0.5,0.6,0.9,0.1,0.4,0.3,0.9,1,1,2,0.6,0.6,0.5,0.4,0.3,0.4,0.3,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6,0.6666666666666666,0.16666666666666666,1,2,0.3333333333333333,3,2,1,1,2,3,2,3,2,3,2,2,0.0,0.16666666666666666,0.6666666666666666,2,85.0,4,2.0,1,7533.0,,63.0,1,GER,0.6666666666666666
54257.0,AT,0.0,0.2,0.4,3,1,0.0,0.5,0.9,0.0,0.0,0.0,0.0,1,1,2,0.5,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.9,0.5,0.3333333333333333,2,2,1.0,3,2,2,1,2,1,3,4,1,4,1,1,0.16666666666666666,0.5,0.3333333333333333,2,57.0,4,3.0,1,4110.0,,,1,GER,0.4666666666666666
54260.0,AT,0.7,0.7,0.7,2,2,0.1,0.4,0.3,0.0,0.1,0.3,0.3,1,2,2,0.3,0.8,0.5,0.2,0.6,0.7,0.3,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.5,2,2,0.6666666666666666,3,2,2,1,2,2,2,3,1,3,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,2,69.0,1,7.0,1,,7.0,75.0,2,GER,0.26666666666666666
54308.0,AT,0.4,0.5,0.3,3,2,0.2,0.5,0.9,0.1,0.0,0.0,,2,2,2,,0.5,0.5,0.0,0.3,,0.5,0.5,0.25,0.6666666666666666,0.0,-1.3333333333333333,,0.8333333333333334,0.16666666666666666,1,2,0.0,4,1,1,1,2,3,2,8,1,8,8,3,0.0,0.0,0.8333333333333334,2,83.0,4,2.0,3,6130.0,5.0,45.0,2,GER,0.5333333333333333
54344.0,AT,0.5,0.8,0.5,3,4,0.4,0.4,0.5,0.3,0.3,0.3,0.3,2,2,2,0.5,1.0,0.7,0.5,0.5,0.7,0.7,0.25,0.25,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,2,2,1.0,2,3,2,1,1,1,1,4,1,4,1,1,0.6666666666666666,0.8333333333333334,0.8333333333333334,1,71.0,4,3.0,1,5321.0,3.0,72.0,2,GER,0.43333333333333335
54364.0,AT,0.3,0.4,0.4,1,3,0.5,0.8,0.8,0.6,0.6,0.9,0.9,1,1,2,0.8,0.9,0.2,0.0,0.1,0.0,0.2,0.25,1.0,0.0,0.0,0.0,0.9,0.8333333333333334,0.3333333333333333,3,1,0.6666666666666666,2,2,1,1,2,1,2,3,1,2,1,2,0.5,0.8333333333333334,0.5,1,82.0,4,5.0,1,1120.0,,63.0,2,GER,0.7000000000000001
54389.0,AT,0.3,0.6,0.5,2,3,0.3,0.6,0.9,0.5,0.3,0.3,0.4,1,2,2,0.7,0.7,0.3,0.3,0.6,0.8,0.8,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0,0.7,0.3333333333333333,0.3333333333333333,3,2,1.0,3,2,1,1,1,1,2,3,1,3,1,1,0.3333333333333333,0.0,0.6666666666666666,1,85.0,4,2.0,2,6113.0,8.0,62.0,2,GER,0.6
54394.0,AT,0.7,0.7,0.7,3,2,0.6,0.5,0.8,0.3,0.5,0.6,0.7,1,1,2,0.5,0.8,0.6,0.3,0.6,0.5,0.7,0.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333334,0.5,3,2,0.6666666666666666,2,3,1,1,1,2,2,3,2,3,2,2,0.3333333333333333,0.5,1.0,2,74.0,4,3.0,2,5223.0,3.0,69.0,1,GER,0.6333333333333334
54439.0,AT,0.3,0.4,0.4,3,2,0.5,1.0,0.8,0.4,0.4,0.4,0.4,3,2,1,0.0,1.0,0.4,0.3,0.8,0.8,0.7,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1,2,0.3333333333333333,1,3,1,2,2,3,1,4,1,4,2,2,0.3333333333333333,1.0,1.0,2,27.0,5,4.0,6,,3.0,45.0,2,GER,0.7666666666666666
54458.0,AT,0.8,0.8,0.8,2,3,0.7,0.8,0.8,0.5,0.5,0.5,0.2,1,2,2,0.5,0.9,0.8,0.7,0.8,0.8,0.9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.5,3,2,0.6666666666666666,1,3,1,1,1,1,1,3,1,3,1,2,0.0,0.3333333333333333,0.8333333333333334,2,60.0,3,3.0,1,4110.0,7.0,,2,GER,0.7666666666666666
54515.0,AT,0.7,0.7,0.8,1,2,0.4,0.8,0.8,0.3,0.2,0.5,0.7,1,2,2,0.6,1.0,0.4,0.1,0.5,0.3,0.2,0.5,0.0,1.0,1.0,1.0,0.9,0.6666666666666666,0.3333333333333333,2,2,1.0,1,3,1,1,1,1,1,3,1,4,1,1,0.5,0.6666666666666666,0.6666666666666666,1,57.0,1,7.0,1,2652.0,,,1,GER,0.6666666666666666
54554.0,AT,0.5,0.4,0.4,1,3,0.5,0.7,0.8,0.2,0.2,0.2,0.4,1,1,1,0.4,0.7,0.4,0.2,0.5,0.3,0.2,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.5,0.3333333333333333,2,2,1.0,2,3,1,1,1,2,1,2,1,2,1,1,0.5,0.8333333333333334,0.8333333333333334,1,52.0,3,7.0,1,3119.0,9.0,68.0,2,GER,0.6666666666666666
54557.0,AT,0.6,0.6,0.7,4,2,0.8,0.9,0.9,0.5,0.4,0.4,0.8,1,2,2,0.2,0.7,,0.7,0.7,0.5,0.7,0.75,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7,0.5,0.0,2,2,0.6666666666666666,3,2,1,1,2,2,2,3,4,3,2,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,49.0,4,3.0,1,9629.0,3.0,57.0,1,GER,0.8666666666666667
54571.0,AT,0.7,0.5,0.7,2,2,0.9,0.9,0.9,0.6,0.6,0.7,0.5,1,7,2,0.6,1.0,0.7,0.5,0.5,0.6,0.8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,3,2,0.6666666666666666,1,3,1,1,1,1,1,4,1,4,1,1,0.6666666666666666,1.0,0.8333333333333334,2,41.0,4,5.0,1,1219.0,,71.0,1,GER,0.9
54578.0,AT,0.2,0.3,0.3,1,1,0.5,0.4,0.6,0.5,0.5,0.0,0.0,1,2,2,0.5,0.7,0.4,0.3,0.7,0.7,0.7,0.25,0.25,0.0,0.0,0.0,0.9,0.8333333333333334,0.0,2,2,1.0,2,3,1,1,1,1,1,3,1,3,1,1,0.5,0.5,0.5,1,76.0,3,5.0,1,3312.0,8.0,53.0,1,GER,0.5
54588.0,AT,0.6,0.8,0.6,2,2,0.7,0.7,0.7,0.4,0.4,0.6,0.6,1,2,2,0.5,0.8,0.7,0.5,0.4,0.6,0.7,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.16666666666666666,3,2,0.6666666666666666,2,3,2,1,1,1,2,4,1,3,1,1,0.3333333333333333,0.5,0.6666666666666666,1,41.0,1,7.0,1,2342.0,10.0,75.0,2,GER,0.6999999999999998
54675.0,AT,0.4,0.9,0.7,2,2,0.6,0.6,0.6,0.4,0.4,0.6,0.6,1,2,2,0.4,0.7,,0.2,0.6,0.5,0.3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.8333333333333334,0.3333333333333333,2,2,0.6666666666666666,3,2,2,1,1,2,1,2,1,2,1,1,0.0,0.3333333333333333,0.6666666666666666,2,85.0,1,3.0,1,5152.0,2.0,64.0,1,GER,0.6
54687.0,AT,0.3,0.5,0.3,3,3,0.8,0.6,0.8,0.4,0.4,0.2,0.7,3,2,2,0.6,0.7,0.4,0.4,0.7,0.1,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.8333333333333334,0.16666666666666666,3,2,0.3333333333333333,1,3,1,1,2,1,1,2,2,2,2,2,0.0,0.16666666666666666,0.5,1,21.0,1,2.0,1,,2.0,57.0,2,GER,0.7333333333333334
54697.0,AT,1.0,1.0,1.0,4,1,0.2,0.2,1.0,0.1,0.1,0.1,0.0,1,2,2,0.4,1.0,0.6,0.6,0.4,0.4,0.7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.8333333333333334,0.3333333333333333,4,2,1.0,2,2,1,1,1,1,1,4,1,3,1,1,0.0,0.0,1.0,1,76.0,3,3.0,1,7115.0,5.0,68.0,2,GER,0.4666666666666666
54735.0,AT,0.6,0.7,0.7,2,2,0.6,0.6,0.8,0.5,0.5,0.4,0.6,1,2,2,0.5,0.8,0.6,0.5,0.6,,0.8,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.5,4,2,0.6666666666666666,3,1,1,1,2,2,2,3,1,2,2,2,0.16666666666666666,0.5,0.8333333333333334,2,76.0,4,3.0,2,6130.0,2.0,69.0,1,GER,0.6666666666666666
54739.0,AT,0.7,0.8,0.8,4,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,2,2,,0.9,0.9,0.8,0.9,0.9,0.9,0.25,0.0,0.0,0.0,0.3333333333333333,0.9,0.8333333333333334,0.3333333333333333,4,2,0.6666666666666666,1,3,1,1,1,1,1,3,1,3,1,1,0.5,0.5,0.6666666666666666,1,33.0,1,3.0,1,1112.0,,54.0,1,GER,1.0
54796.0,AT,0.6,0.7,0.5,2,1,0.1,0.2,0.5,0.3,0.2,,,1,2,2,0.3,0.8,0.5,0.2,0.5,0.6,0.3,0.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.16666666666666666,3,2,0.6666666666666666,4,2,2,1,2,2,3,2,1,2,2,2,0.16666666666666666,0.0,1.0,1,84.0,1,3.0,1,4120.0,3.0,48.0,2,GER,0.26666666666666666
54801.0,AT,0.8,0.7,0.8,2,3,0.5,0.7,0.6,0.5,0.5,0.1,0.1,1,2,2,0.4,0.8,0.6,0.5,0.7,,0.4,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.8333333333333334,0.5,4,2,0.3333333333333333,2,3,1,1,1,2,2,3,1,3,1,2,0.0,0.16666666666666666,1.0,2,89.0,3,5.0,1,2221.0,2.0,,1,GER,0.6
54837.0,AT,0.4,0.6,0.7,3,2,0.5,0.5,0.7,0.3,0.4,0.5,0.4,1,2,2,0.3,0.5,0.2,0.5,0.7,0.3,0.5,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.7,0.8333333333333334,0.5,3,1,0.6666666666666666,1,3,2,1,2,2,2,3,2,3,2,1,0.16666666666666666,0.0,0.6666666666666666,2,33.0,1,6.0,1,3412.0,4.0,60.0,2,GER,0.5666666666666667
54871.0,AT,0.6,0.6,0.6,4,2,0.7,0.9,0.9,0.4,0.5,0.7,0.7,2,2,2,0.6,0.7,0.7,0.6,0.8,0.8,0.8,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.7,0.8333333333333334,0.3333333333333333,3,2,0.6666666666666666,1,3,2,1,1,2,2,3,1,4,1,1,0.5,0.16666666666666666,0.8333333333333334,2,28.0,3,2.0,1,2512.0,,54.0,1,GER,0.8333333333333334
54886.0,AT,0.7,0.7,0.9,3,3,0.8,0.6,1.0,0.8,0.7,0.9,0.8,1,2,2,0.7,0.6,0.4,0.7,0.8,0.9,0.7,0.25,0.5,0.3333333333333333,-1.0,0.0,0.5,0.6666666666666666,0.3333333333333333,3,2,0.6666666666666666,2,3,1,1,1,3,2,2,1,1,1,1,0.6666666666666666,0.5,0.5,2,34.0,1,6.0,1,,5.0,48.0,1,GER,0.7999999999999999
54929.0,AT,0.8,0.8,0.8,2,2,0.7,0.7,1.0,0.9,0.8,0.7,0.8,1,2,2,0.9,0.9,1.0,0.7,0.9,1.0,0.4,0.5,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,0.5,0.6666666666666666,2,2,0.6666666666666666,2,3,1,1,1,1,1,3,2,3,2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,44.0,4,6.0,1,,7.0,48.0,1,GER,0.7999999999999999
54930.0,AT,0.6,0.6,0.7,3,2,0.5,0.8,0.9,0.2,0.2,0.3,0.3,1,2,2,0.5,0.8,0.3,0.3,0.3,0.6,0.7,0.0,0.25,0.6666666666666666,0.0,0.0,0.7,0.6666666666666666,0.16666666666666666,2,2,1.0,1,3,1,1,1,2,1,3,1,3,1,1,0.5,0.5,0.5,1,51.0,3,3.0,1,5131.0,,59.0,1,GER,0.7333333333333334
54936.0,AT,0.6,0.7,0.6,2,3,0.6,0.8,0.9,0.5,0.6,0.6,0.7,1,2,2,0.4,0.4,0.5,0.6,0.8,0.5,0.6,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.3333333333333333,2,2,0.6666666666666666,1,3,2,1,1,1,2,2,1,2,1,1,0.16666666666666666,0.5,1.0,1,37.0,4,5.0,1,3118.0,5.0,63.0,2,GER,0.7666666666666666
54937.0,AT,0.6,0.8,0.6,2,2,0.7,0.8,0.8,0.5,0.5,0.8,0.8,1,2,2,0.4,0.8,0.5,0.4,0.4,0.8,0.9,0.25,1.0,-1.3333333333333333,-1.3333333333333333,0.0,0.7,0.8333333333333334,0.6666666666666666,3,2,1.0,2,3,1,1,1,2,1,3,1,3,1,1,0.3333333333333333,0.5,0.5,1,24.0,3,3.0,1,5131.0,2.0,60.0,2,GER,0.7666666666666666
54957.0,AT,0.6,0.9,0.9,2,2,0.4,0.6,0.9,0.5,0.4,0.0,0.0,1,2,1,0.5,1.0,0.9,0.5,0.5,0.5,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,-0.16666666666666666,4,2,0.3333333333333333,3,3,1,1,1,1,2,1,1,2,1,2,0.5,0.5,0.8333333333333334,2,76.0,4,1.0,2,4419.0,7.0,61.0,1,GER,0.6333333333333333
54962.0,AT,0.8,0.9,0.7,2,3,0.4,0.7,0.8,0.3,0.3,0.3,0.3,1,2,2,0.7,0.8,0.4,0.3,0.8,0.5,0.5,0.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.5,4,2,0.6666666666666666,2,3,2,1,1,1,2,3,1,3,1,1,0.6666666666666666,0.8333333333333334,0.8333333333333334,1,69.0,3,3.0,1,5249.0,5.0,71.0,1,GER,0.6333333333333334
55001.0,AT,0.3,0.3,0.3,2,2,0.3,0.5,0.7,0.3,0.3,0.3,0.3,1,2,2,0.5,0.7,0.2,0.2,0.2,,0.5,0.25,0.75,0.3333333333333333,0.0,0.0,0.5,0.6666666666666666,-0.16666666666666666,2,2,0.3333333333333333,4,2,1,1,2,3,3,2,1,1,1,1,0.0,0.0,0.5,1,82.0,4,2.0,2,6130.0,2.0,42.0,2,GER,0.5
55024.0,AT,0.9,0.7,0.8,2,3,0.9,1.0,1.0,1.0,0.9,0.9,1.0,1,2,2,0.5,0.9,0.8,0.9,0.9,0.8,0.9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.3333333333333333,3,2,1.0,1,3,1,1,1,1,1,3,1,4,1,1,0.0,0.3333333333333333,0.8333333333333334,2,64.0,4,3.0,1,4120.0,6.0,53.0,1,GER,0.9666666666666667
55040.0,AT,0.3,0.4,0.2,3,2,,0.8,0.8,0.6,0.6,0.7,0.7,2,2,2,0.5,0.7,0.7,0.3,0.7,0.9,0.9,0.0,1.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7,0.3333333333333333,0.3333333333333333,3,2,0.3333333333333333,3,2,1,1,2,3,2,2,3,2,2,3,0.0,0.16666666666666666,1.0,2,83.0,4,2.0,1,7531.0,,39.0,2,GER,0.8
55046.0,AT,0.9,1.0,0.9,3,1,0.3,0.9,1.0,0.4,0.5,0.5,0.5,1,2,2,0.7,0.8,0.8,0.6,0.6,0.8,0.8,0.25,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.0,1,2,0.3333333333333333,2,3,1,1,1,1,1,4,1,4,1,1,0.0,0.16666666666666666,0.8333333333333334,2,25.0,1,2.0,6,,2.0,,2,GER,0.7333333333333334
55057.0,AT,0.7,0.5,0.9,2,2,0.5,0.3,0.7,0.3,0.5,0.4,0.5,1,2,2,0.5,1.0,0.3,0.5,0.5,0.6,0.6,0.75,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.16666666666666666,0.16666666666666666,3,2,0.6666666666666666,1,3,1,1,1,1,1,3,1,3,2,1,0.6666666666666666,0.3333333333333333,0.8333333333333334,2,60.0,4,3.0,1,9129.0,1.0,60.0,2,GER,0.5
